movie_id,cast_id
1850,14583
1850,14584
1850,3598
1850,14585
1850,53500
1850,9109
1850,14586
1850,14587
1850,31683
1850,34604
1850,43468
1850,4792
1850,14588
1850,62731
1850,10534
1850,11278
1850,14589
1850,20560
1850,20569
1850,31453
1850,31468
1850,31491
1850,43385
1850,61151
1851,14590
1851,5716
1851,14591
1851,14592
1851,3593
1851,10548
1851,14593
1851,14594
1851,32984
1851,14595
1852,14596
1852,14597
1852,16140
1852,14598
1852,46076
1852,14599
1852,53590
1852,14600
1852,39148
1852,47014
1853,14601
1853,14602
1853,14603
1853,14604
1853,14605
1853,14606
1853,14607
1853,14608
1854,1
1855,4201
1855,14115
1855,14609
1855,12497
1855,14610
1855,53720
1855,60628
1855,6496
1855,14611
1855,15027
1855,16958
1855,26654
1855,28599
1855,35553
1855,35885
1855,39081
1855,14612
1855,46097
1855,14613
1855,14614
1855,16148
1855,33850
1855,14615
1855,29049
1855,14616
1855,28999
1855,40232
1855,42981
1855,49852
1855,14617
1855,14618
1855,14619
1855,57046
1855,1036
1855,1100
1855,14620
1855,45875
1855,45887
1855,14621
1855,14622
1855,14623
1855,14624
1855,14625
1855,14626
1855,28921
1855,29067
1855,14627
1855,14628
1855,14629
1855,14630
1855,14631
1855,14632
1855,14633
1855,14634
1855,14635
1855,19864
1855,24047
1855,14636
1855,29716
1855,42741
1855,14637
1855,14638
1855,14639
1855,26630
1855,14640
1855,47888
1855,14641
1855,14642
1855,14643
1855,12554
1855,14644
1855,20130
1855,54503
1855,59465
1855,14645
1855,29428
1855,44245
1855,48210
1855,56415
1855,57912
1855,1260
1855,14646
1855,14647
1855,14648
1855,27614
1855,14649
1855,14650
1855,14651
1855,14652
1855,22426
1855,14653
1855,14654
1855,14655
1855,61974
1855,14656
1855,28911
1855,14657
1855,14658
1855,15905
1856,14659
1856,14660
1856,7385
1856,14661
1856,52415
1856,56074
1856,14662
1856,4615
1856,14663
1856,29513
1856,32529
1856,32582
1856,32585
1856,32607
1856,33030
1856,33706
1856,61690
1856,302
1856,2492
1856,14664
1856,17404
1856,29253
1856,14665
1856,43223
1857,14666
1858,1
1859,14667
1859,29765
1859,45579
1859,51763
1859,54537
1859,8958
1859,13223
1859,14668
1859,15291
1859,15314
1859,17735
1859,21103
1859,21158
1859,24248
1859,24367
1859,31080
1859,33235
1859,33321
1859,33442
1859,34166
1859,34275
1859,34512
1859,35370
1859,37167
1859,40699
1859,41289
1859,44120
1859,45503
1859,51764
1859,63037
1859,14669
1859,15298
1859,15313
1859,18204
1859,21188
1859,27005
1859,33220
1859,33234
1859,34233
1859,34268
1859,35343
1859,40080
1859,41288
1859,14670
1859,11360
1859,14671
1859,14731
1859,33268
1859,55049
1859,56140
1859,56189
1860,764
1860,9204
1860,12792
1860,16765
1860,21706
1860,767
1860,9205
1860,12794
1860,16767
1860,20149
1860,20157
1860,20167
1860,21746
1860,772
1860,9206
1860,12790
1860,16769
1860,9207
1860,762
1860,9208
1860,562
1860,763
1860,9209
1860,12795
1860,16764
1860,21737
1860,21749
1860,44269
1860,53310
1860,9210
1860,40626
1860,2735
1860,9211
1860,16768
1860,21309
1860,766
1860,9212
1860,12793
1860,16772
1860,770
1860,9213
1860,12789
1860,16372
1860,16766
1860,20145
1860,20152
1860,20163
1860,21733
1860,21742
1861,11651
1861,14672
1861,21702
1861,6350
1861,7053
1861,14673
1861,28457
1861,33369
1861,48470
1861,50453
1861,50684
1861,51919
1861,59366
1861,60206
1861,14674
1861,11648
1861,14675
1861,21501
1861,14676
1861,20660
1861,23866
1861,11655
1861,14677
1861,26715
1861,28947
1861,29169
1861,36851
1861,3731
1861,5436
1861,7258
1861,7934
1861,8306
1861,9711
1861,10045
1861,10244
1861,11661
1861,14678
1861,23218
1861,28949
1861,36849
1861,6008
1861,12022
1861,14679
1861,11653
1861,14680
1861,29052
1861,14681
1861,23295
1861,1368
1861,6759
1861,7024
1861,12851
1861,14682
1861,21059
1861,35655
1861,37357
1861,60052
1861,11672
1861,14683
1861,11109
1861,14684
1861,14711
1861,24967
1861,26479
1861,29166
1861,36850
1861,38683
1861,14685
1861,23862
1862,8205
1862,8223
1862,8233
1862,8245
1862,8957
1862,14686
1862,15322
1862,19823
1862,24223
1862,24243
1862,24365
1862,34831
1862,35393
1862,36846
1862,39789
1862,56075
1862,874
1862,14687
1862,15284
1862,22852
1862,33115
1862,38961
1862,51722
1862,55895
1862,14688
1862,39967
1862,40266
1862,53169
1862,53326
1862,56119
1862,62021
1862,14689
1862,19829
1862,40147
1862,40177
1862,49453
1862,1585
1862,1683
1862,1697
1862,1707
1862,5777
1862,14690
1862,17710
1862,17874
1862,18194
1862,18206
1862,19951
1862,21105
1862,21112
1862,21186
1862,22856
1862,24270
1862,33498
1862,34508
1862,35025
1862,35114
1862,35403
1862,36101
1862,36667
1862,37073
1862,37727
1862,40030
1862,40259
1862,43581
1862,43793
1862,46609
1862,49832
1862,49997
1862,51177
1862,51428
1862,51724
1862,51738
1862,52168
1862,53062
1862,58326
1862,58455
1862,61110
1862,63018
1862,63061
1862,14691
1862,14692
1862,14693
1862,14694
1862,37484
1862,54371
1862,62018
1863,1583
1863,13242
1863,14695
1863,17692
1863,17799
1863,21030
1863,37059
1863,37478
1863,37816
1863,37823
1863,38960
1863,39688
1863,52902
1863,14696
1863,878
1863,14697
1863,14698
1863,15532
1863,17306
1863,17800
1863,19815
1863,24250
1863,24257
1863,24324
1863,29760
1863,33236
1863,34135
1863,34271
1863,34277
1863,35402
1863,35422
1863,36623
1863,37171
1863,46524
1863,49301
1863,52175
1863,53170
1863,53661
1863,55446
1863,55898
1863,56470
1863,57361
1863,59980
1863,60659
1863,62361
1863,62457
1863,14699
1863,14700
1863,14701
1863,21118
1863,14702
1863,52025
1863,59815
1863,14703
1864,14704
1864,17864
1864,23668
1864,29028
1864,31078
1864,52098
1864,1815
1864,6705
1864,14705
1864,17171
1864,27562
1864,30413
1864,31713
1864,32248
1864,35045
1864,35104
1864,35915
1864,42377
1864,50716
1864,51600
1864,62094
1864,3136
1864,14706
1864,56864
1864,61742
1864,14707
1864,14708
1864,15872
1864,15880
1865,12473
1865,14709
1865,19673
1865,14710
1865,11109
1865,14684
1865,14711
1865,24967
1865,26479
1865,29166
1865,36850
1865,38683
1865,14712
1865,14739
1865,25671
1865,59374
1865,852
1865,11353
1865,13179
1865,14713
1865,16812
1865,19625
1865,25717
1865,31319
1865,34597
1865,39483
1865,41225
1865,51106
1865,51228
1865,53300
1865,1316
1865,10381
1865,14714
1865,29019
1865,30682
1865,45787
1865,58785
1865,1317
1865,14715
1865,18162
1865,33782
1865,13320
1865,14716
1865,16329
1865,6003
1865,8426
1865,14717
1865,34660
1865,34776
1865,35866
1865,41226
1865,42540
1865,50599
1866,1734
1866,10419
1866,14718
1866,15338
1866,17689
1866,17732
1866,17797
1866,17872
1866,19813
1866,21039
1866,26908
1866,35021
1866,35102
1866,35110
1866,35359
1866,35405
1866,35427
1866,35762
1866,44119
1866,45502
1866,45555
1866,45565
1866,50614
1866,50995
1866,51175
1866,54130
1866,55215
1866,56723
1866,58586
1866,61106
1866,1724
1866,1800
1866,10420
1866,14719
1866,15346
1866,33238
1866,35431
1866,35800
1866,36647
1866,45742
1866,52177
1866,8968
1866,10425
1866,14720
1866,15342
1866,17714
1866,17798
1866,19827
1866,23429
1866,33239
1866,33254
1866,33314
1866,33333
1866,33391
1866,33419
1866,33437
1866,33765
1866,36675
1866,40009
1866,44123
1866,45558
1866,45569
1866,47060
1866,49358
1866,49499
1866,49994
1866,56182
1866,56469
1866,57435
1866,11329
1866,14721
1866,17840
1866,33246
1866,34433
1866,47426
1866,50616
1866,54538
1866,14722
1866,33316
1866,35432
1866,49500
1866,877
1866,1676
1866,10426
1866,11430
1866,14723
1866,15566
1866,17693
1866,17844
1866,21185
1866,35330
1866,35732
1866,1610
1866,4338
1866,14724
1866,18200
1866,18211
1866,21123
1866,23431
1866,34427
1866,36625
1866,37067
1866,45571
1866,45586
1866,50625
1866,51952
1866,56186
1866,61871
1866,1586
1866,7432
1866,14725
1866,19822
1866,33240
1866,34302
1866,36622
1866,36672
1866,37071
1866,44605
1866,45559
1866,45570
1866,47092
1866,47418
1866,53112
1866,54124
1866,63027
1866,14726
1866,17852
1866,21091
1866,21125
1866,31115
1866,32036
1866,34264
1866,35738
1866,38969
1866,51004
1866,51369
1866,51770
1866,51950
1866,56188
1866,897
1866,14727
1866,49689
1866,51574
1867,1726
1867,11327
1867,11355
1867,13265
1867,14728
1867,15290
1867,17722
1867,21138
1867,33331
1867,33444
1867,35322
1867,35385
1867,37163
1867,38423
1867,45575
1867,47083
1867,47592
1867,49495
1867,50996
1867,53055
1867,58654
1867,14729
1867,24327
1867,48028
1867,14730
1867,34421
1867,11360
1867,14671
1867,14731
1867,33268
1867,55049
1867,56140
1867,56189
1867,13224
1867,14732
1867,15555
1867,21198
1867,35312
1867,40005
1867,40812
1867,45203
1867,49302
1867,51649
1867,14733
1867,21087
1867,21160
1867,21180
1867,43903
1867,45979
1867,47595
1867,52169
1867,55900
1867,14734
1867,15299
1867,18120
1867,18205
1867,33446
1867,33484
1867,36650
1867,57395
1867,57586
1867,2414
1867,11332
1867,11361
1867,14735
1867,32568
1867,41051
1867,43898
1867,45587
1867,51398
1867,63263
1868,14736
1868,14737
1868,14738
1868,14712
1868,14739
1868,25671
1868,59374
1868,14740
1868,14741
1868,14742
1868,14743
1869,1
1870,14744
1870,51568
1870,4435
1870,7927
1870,14745
1870,15582
1870,15982
1870,23567
1870,24241
1870,14746
1870,20726
1870,41293
1870,14747
1870,16861
1870,35115
1870,4122
1870,14748
1870,27126
1870,14749
1871,7951
1871,14750
1871,15934
1871,14751
1871,18932
1871,49770
1871,49780
1871,7949
1871,14752
1871,14753
1871,7957
1871,14754
1871,14755
1871,14756
1871,14757
1871,14758
1871,14759
1872,1
1873,14760
1873,14761
1873,56962
1873,14762
1873,14763
1873,8829
1873,14764
1873,14765
1873,14766
1873,14767
1873,21818
1874,14768
1874,33838
1874,14769
1874,33836
1874,59888
1874,41
1874,1080
1874,10504
1874,14770
1874,33834
1874,38635
1874,49156
1874,14771
1874,14772
1874,45
1874,14773
1874,27626
1874,36721
1874,14774
1874,24665
1874,32676
1874,14775
1874,14776
1875,14777
1876,14778
1876,14779
1876,14780
1876,18261
1876,14781
1876,26321
1876,14782
1876,14783
1876,33669
1876,919
1876,14434
1876,14784
1877,14785
1877,14786
1877,14787
1877,14788
1878,14789
1878,13134
1878,14790
1878,14791
1878,14792
1878,18745
1878,24209
1878,10359
1878,14793
1878,9637
1878,14435
1878,14794
1878,14795
1878,14796
1878,14797
1878,22306
1878,14798
1878,14799
1878,14800
1878,14801
1878,14802
1878,14803
1878,21354
1878,25990
1878,27959
1878,14804
1878,14805
1879,1887
1879,14806
1879,37739
1879,61707
1879,9133
1879,14807
1879,58564
1879,14808
1879,9393
1879,14809
1879,43461
1879,50642
1879,61856
1879,14810
1879,28743
1879,14811
1879,56327
1879,4417
1879,6485
1879,8313
1879,14812
1879,48469
1879,9481
1879,14813
1879,14814
1879,39767
1879,58819
1879,14815
1879,14816
1879,30651
1879,14817
1879,14818
1879,23818
1879,14819
1879,2987
1879,13449
1879,14820
1879,22430
1880,202
1880,14821
1880,19281
1880,28605
1880,33607
1880,36393
1880,38492
1880,40462
1880,42411
1880,42582
1880,43442
1880,44521
1880,45381
1880,45609
1880,46931
1880,50498
1880,52625
1880,54069
1880,61442
1880,63180
1880,203
1880,10460
1880,12787
1880,14822
1880,31030
1880,40464
1880,41731
1880,50285
1880,50500
1880,55242
1880,14823
1880,36185
1880,51466
1880,5191
1880,14824
1880,24546
1880,32279
1880,41268
1880,43944
1880,45822
1880,45889
1880,47519
1880,49577
1880,50090
1880,56390
1880,60780
1880,6365
1880,12779
1880,14825
1880,21016
1880,36395
1880,42602
1880,43363
1880,49100
1880,50504
1880,50828
1880,54078
1880,57976
1880,209
1880,7807
1880,12590
1880,12848
1880,14104
1880,14826
1880,18470
1880,20630
1880,29021
1880,29269
1880,40997
1880,41299
1880,42617
1880,43451
1880,54211
1880,62106
1880,206
1880,11673
1880,14827
1880,16873
1880,19786
1880,38650
1880,40466
1880,42586
1880,43444
1880,45617
1880,63186
1880,14828
1880,41538
1880,50786
1880,62937
1880,1275
1880,1331
1880,11497
1880,14829
1880,16364
1880,47943
1880,211
1880,11566
1880,14830
1880,35175
1880,9850
1880,13441
1880,14831
1880,23998
1880,42417
1880,818
1880,14832
1880,18065
1880,14833
1880,31761
1880,14834
1880,18567
1880,27082
1880,47500
1880,14835
1880,28169
1880,38339
1880,5418
1880,14836
1880,210
1880,14837
1880,27607
1880,38188
1880,40467
1880,14838
1880,39798
1880,52805
1880,3758
1880,14839
1880,42274
1880,42601
1880,14840
1880,14841
1880,19784
1880,35603
1880,45392
1880,14842
1880,45405
1880,14843
1881,14844
1881,14845
1881,27436
1881,61156
1881,14846
1881,14847
1881,14848
1881,14849
1881,14850
1881,27439
1881,14851
1881,14852
1881,14853
1882,1617
1882,14854
1882,55982
1882,14855
1882,14856
1882,14857
1882,3660
1882,14858
1882,14859
1882,14860
1882,63087
1882,1851
1882,14861
1882,17035
1882,28829
1882,29185
1882,14862
1882,14863
1883,8803
1883,13149
1883,25121
1884,5170
1884,14864
1884,5171
1884,14865
1884,5172
1884,14866
1884,5173
1884,11149
1884,13826
1884,14867
1884,28225
1884,32781
1884,36202
1884,37925
1884,39805
1884,41815
1884,41950
1884,45175
1884,45968
1884,55479
1884,61808
1884,5174
1884,13366
1884,14868
1884,31337
1884,61812
1884,14869
1884,59004
1885,14870
1885,57040
1885,2850
1885,14871
1885,14872
1885,19306
1885,55877
1885,14873
1885,45751
1885,53707
1885,63149
1885,14874
1886,1
1887,6127
1887,8096
1888,5586
1888,14875
1888,5584
1888,14876
1888,48039
1888,49600
1888,54442
1888,5585
1888,8809
1888,12784
1888,14877
1888,34590
1888,46716
1888,51883
1888,55308
1888,62969
1888,5587
1888,14878
1888,1517
1888,4851
1888,5588
1888,14879
1888,40490
1888,51933
1888,5590
1888,14880
1888,5592
1888,14881
1888,5589
1888,10048
1888,10164
1888,14882
1888,14883
1888,5593
1888,14884
1888,39184
1888,43582
1888,57380
